"artist_id";"artist_name";"artist_followers";"artist_popularity";"n_genres";"total_releases";"n_album";"n_single";"n_appears_on";"n_compilation"
"1VPmR4DJC1PlOtd0IADAO0";"$uicideBoy$";1286145;82;3;73;10;44;19;0
"7Gkyjs2OYQpJdOvvmwIz2Z";"Pardison Fontaine";25158;64;1;30;1;18;11;0
"5gCRApTajqwbnHHPbr2Fpi";"Juicy J";1671874;79;9;383;8;33;340;2
"4OBJLual30L7gRl5UkeRcT";"T.I.";2743806;78;9;661;25;30;606;0
"4VIvfOurcf0vuLRxLkGnIG";"Bradley Cooper";76966;87;1;7;3;0;4;0
"0hxQtmgWiPtEsDPeIuKxXq";"John Carpenter";49458;48;2;43;16;7;20;0
"63MQldklfxkjYDoUE4Tppz";"M83";1506687;69;4;44;13;12;18;1
"0lZoBs4Pzo7R89JM9lxwoT";"Duran Duran";1083803;68;7;247;20;19;199;9
"3tJoFztHeIJkJWMrx0td2f";"Moneybagg Yo";745253;72;3;209;15;15;179;0
"1p6CdzJRoicjRcSdWoB9Qc";"Mitchell Tenpenny";46162;68;3;9;1;7;1;0
"1iJdyDcY98X3GMnUesl7tf";"Comethazine";348165;76;3;29;2;16;11;0
"6U3ybJ9UHNKEdsH7ktGBZ7";"JID";268850;74;6;36;4;2;30;0
"3A5tHz1SfngyOZM2gItYKu";"Earl Sweatshirt";877076;71;7;29;3;6;20;0
"37hAfseJWi0G3Scife12Il";"City Girls";171320;72;4;17;2;8;7;0
"6TV0LZ3BaEun0OQEh96elP";"Jordan Smith";55376;55;2;13;6;0;7;0
"2Kx7MNY7cI1ENniW7vT30N";"Norah Jones";1766668;74;4;192;25;14;153;0
"4tYSBptyGeVyZsk8JC4JHZ";"Shoreline Mafia";234651;76;4;23;4;5;14;0
"3gIRvgZssIb9aiirIg0nI3";"Jeremy Zucker";247824;77;3;30;2;17;11;0
"19uEVh7y7Y9RfjMphMamXc";"Cooliecut";14040;67;3;6;1;2;3;0
"0Dlbufr3A5qPlynEzYg3jI";"Corey";421;48;0;7;1;0;6;0
"57SA5Qv24Vydwd6bJnV8fI";"Kid Trunks";82581;68;4;21;2;5;14;0
"6kYViCeiqcUZXgPVdCIKBi";"Flyboy Tarantino";13090;67;3;15;1;4;10;0
"7vIKNKDEh3HF9LbBVq3IP3";"Tankhead";1500;53;0;11;0;1;10;0
"5usbqiU7sjvszjWecANDL6";"Boogie";95966;69;5;51;6;10;35;0
"1cZQSpDsxgKIX2yW5OR9Ot";"Lennon Stella";71478;75;5;30;0;8;22;0
"70kkdajctXSbqSMJbQO424";"Kacey Musgraves";443426;77;3;52;5;12;35;0
"5TgQ66WuWkoQ2xYxaSTnVP";"Netsky";321046;68;2;90;4;31;55;0
"3ApUX1o6oSz321MMECyIYd";"Quinn XCII";278588;78;4;39;4;16;19;0
"7jVv8c5Fj3E9VhNjxT4snq";"Lil Nas X";8910;66;0;6;1;5;0;0
"73Msd8rknjBghcGQiZ1mgh";"Tom Zanetti";63462;55;2;45;0;12;33;0
"5IHqlcCbQkyhWl0KmIwgeq";"Louisa";224049;61;2;23;0;15;8;0
"19ra5tSw0tWufvUp8GotLo";"George Michael";1509531;73;4;65;6;8;48;3
"3S0tlB4fE7ChxI2pWz8Xip";"Giggs";238054;71;2;102;6;15;81;0
"72luDUYRlE8N8lPSgyhiwo";"John Gibbons";9790;54;0;64;0;14;50;0
"0Tob4H0FLtEONHU1MjpUEp";"Tinie Tempah";597476;68;6;81;5;21;55;0
"04vj3iPUiVh5melWr0w3xT";"Christine and the Queens";355821;65;3;24;3;12;9;0
"01pKrlgPJhm5dB4lneYAqS";"Sigma";189052;64;6;97;1;37;59;0
"1bT7m67vi78r2oqvxrP3X5";"Naughty Boy";236236;64;3;28;2;14;12;0
"1GLtl8uqKmnyCWxHmw9tL4";"The Kooks";1606284;72;5;54;10;31;11;2
"3jHBxvZ9gbBkZ17wKUqVsO";"Kent Jones";96331;61;2;60;0;9;51;0
"1XkoF8ryArs86LZvFOkbyr";"Mary J. Blige";1768665;70;7;268;25;22;221;0
"0ZwQMCRqfyh1OGQkBh9Cnj";"Kideko";10721;53;3;65;0;25;40;0
"6xeFne1rkxMhKSW3ipvkdV";"Toploader";32585;65;1;15;4;6;5;0
"4F84IBURUo98rz4r61KF70";"The White Stripes";1655771;73;9;27;7;16;4;0
"4YXycRbyyAE0wozTk7QMEq";"Matoma";425675;74;6;68;1;41;26;0
"2QsynagSdAqZj3U9HgDzjD";"Bob Marley & The Wailers";6386235;81;2;102;31;7;45;19
"2E1NFr5AeEGUJkLUUsWCAO";"OFFAIAH";9581;55;5;46;0;15;31;0
"2p1fiYHYiXz9qi0JJyxBzN";"Skepta";510817;75;6;142;4;28;110;0
"3whuHq0yGx60atvA2RCVRW";"Olly Murs";2264317;72;7;53;5;35;13;0
"6Ur6METz02CC9zcJWDFicC";"M.O";148924;60;5;55;0;43;12;0
"1yqxFtPHKcGcv6SXZNdyT9";"MK";122161;71;3;99;1;19;79;0
"0B3N0ZINFWvizfa8bKiz4v";"James TW";262499;76;6;25;0;16;9;0
"6Ip8FS7vWT1uKkJSweANQK";"Dave";287019;75;1;26;2;14;10;0
"536BYVgOnRky0xjsPT96zl";"Two Door Cinema Club";1557832;71;9;47;7;12;28;0
"2iEvnFsWxR0Syqu2JNopAd";"Smash Mouth";412027;69;4;47;15;5;27;0
"57ms6nMdMlFD6665yAVW3B";"WHTKD";19018;48;2;4;0;4;0;0
"2BTZIqw0ntH9MvilQ3ewNY";"Cyndi Lauper";798141;71;9;103;17;15;69;2
"1km0R7wy712AzLkA1WjKET";"Biffy Clyro";466668;62;4;31;14;17;0;0
"7JMPwFdbHhPe46HDJXKhA5";"Black Saint";4698;48;2;19;0;10;9;0
"6FQqZYVfTNQ1pCqfkwVFEa";"Foals";816432;73;9;20;5;10;4;1
"6S0dmVVn4udvppDhZIWxCr";"Sean Kingston";1308923;71;7;117;4;22;91;0
"2wpJOPmf1TIOzrB9mzHifd";"Scouting For Girls";187884;63;2;15;6;4;5;0
"2qlAMLpUyBjZgnzuFXXZXI";"Klaxons";167786;55;8;16;3;9;4;0
"5MmVJVhhYKQ86izuGHzJYA";"MIKA";811946;68;3;32;9;7;16;0
"0LbLWjaweRbO4FDKYlbfNt";"Kaiser Chiefs";737540;62;8;15;3;6;6;0
"5Y5TRrQiqgUO4S36tzjIRZ";"Timbaland";1295904;75;8;255;4;19;232;0
"6GMYJwaziB4ekv1Y6wCDWS";"Soulja Boy";779989;70;8;251;32;61;158;0
"5vBKu1igxFo6g1sHADkIdg";"Kate Nash";280947;57;4;30;7;13;10;0
"4IJczjB0fJ04gs4uvP0Fli";"Gym Class Heroes";943075;67;3;69;8;6;55;0
"4LlDtNr8qFwhrT8eL2wzH4";"The Hoosiers";90280;53;2;11;7;4;0;0
"5xuNBZoM7z1Vv8IQ6uM0p6";"JoJo";1229606;68;7;29;4;9;16;0
"21E3waRsmPlU7jZsS13rcj";"Ne-Yo";4357946;79;5;266;14;23;229;0
"7rZNSLWMjTbwdLNskFbzFf";"Sugababes";264523;63;11;14;5;5;4;0
"2KT0mSAPvd9PreXYCiVfVO";"Just Jack";34387;51;0;8;1;4;3;0
"2jw70GZXlAI8QzWeY2bgRc";"Nelly Furtado";1415465;72;5;134;12;28;93;1
"1fy3AQc7grjf5LnCd7snSg";"The View";84302;49;7;8;3;4;1;0
"0z4gvV4rjIZ9wHck67ucSV";"Akon";1829962;80;4;531;19;40;472;0
"7vb7VLDqpLTlAy1ctTMR5d";"Alex Gaudino";66489;56;2;115;6;34;75;0
"1XgFuvRd7r5g0h844A5ZUQ";"Take That";591582;67;6;37;17;10;9;1
"30ut8L4gmEz4vNr1zNhpbh";"Ida Corr";11682;54;1;101;17;24;60;0
"3q7HBObVc0L8jNeTe5Gofh";"50 Cent";5174234;82;5;293;16;50;225;2
"1kNQXvepPjaPgUfeDAF2h6";"You Me At Six";518526;63;5;24;7;17;0;0
"4fgXfJCQnK6c44u4KzAtQP";"Sundara Karma";113522;62;5;27;3;23;1;0
"0oJM3iJjMdzgsd4z5VHQvw";"Professor Green";250905;56;3;22;0;14;8;0
"5T0MSzX9RC5NA6gAI6irSn";"Estelle";149995;67;1;140;7;32;101;0
"0TJB3EE2efClsYIDQ8V2Jk";"Elbow";298082;58;5;44;19;15;9;1
"4mYFgEjpQT4IKOrjOUKyXu";"Wheatus";64673;61;1;25;4;10;11;0
"0SwO7SWeDHJijQ3XNS7xEE";"MGMT";1392465;74;8;37;6;14;17;0
"3EK3opK9Hp93HJjBPupzfg";"KDA";11613;54;1;61;1;19;41;0
"5nki7yRhxgM509M5ADlN1p";"Oliver Heldens";705340;72;10;145;0;51;94;0
"2bno8n7e57sY3zRQw03YoV";"Ryan Blyth";4576;46;3;57;1;20;36;0
"53QzNeFpzAaXYnrDBbDrIp";"The Isley Brothers";724157;66;7;177;35;0;131;11
"0zOcE3mg9nS6l3yxt1Y0bK";"The Fray";2331341;73;6;25;5;7;12;1
"2hWr3AjjKOCVmWcwvuT4uM";"Angie Stone";295361;56;4;84;8;14;61;1
"66TrUkUZ3RM29dqeDQRgyA";"Ella Eyre";451892;74;4;37;0;16;21;0
"3jNkaOXasoc7RsxdchvEVq";"Chase & Status";395656;62;3;53;8;28;17;0
"1NRrKr08wLdYUdSOnNDs7M";"Latin Fresh";31613;48;3;58;10;19;29;0
"2feDdbD5araYcm6JhFHHw7";"Labrinth";767057;80;5;50;0;17;33;0
"6m8itYST9ADjBIYevXSb1r";"Wilkinson";100290;61;5;83;3;39;41;0
"3Kf7VEIRWquxrNIuyJZnfF";"Cornershop";23988;53;1;49;13;26;10;0
"7k9T7lZlHjRAM1bb0r9Rm3";"Wiley";230821;66;4;334;19;67;248;0
"2gBjLmx6zQnFGQJCAQpRgw";"Nelly";1209029;76;8;184;26;26;129;3
"37mtx80nMDETlbsq2eFCzc";"Fleur East";159416;54;2;5;0;5;0;0
"187xgSpsFH8mMbAcoCW0zE";"Billy Paul";95961;55;7;47;15;2;29;1
"2WoVwexZuODvclzULjPQtm";"Sampha";341367;66;3;47;1;7;39;0
"0cmWgDlu9CwTgxPhf403hb";"Bonobo";847838;68;7;90;10;23;57;0
"2NhdGz9EDv2FeUw6udu2g1";"The Wanted";1704375;66;5;15;6;5;4;0
"6VD4UEUPvtsemqD3mmTqCR";"Deorro";842214;72;10;175;1;59;115;0
"4hKkEHkaqCsyxNxXEsszVH";"John Travolta";54408;67;1;19;1;0;18;0
"5UdPkKWd8YNR5xGcmqH9QJ";"Jason Weaver";3837;63;1;14;0;0;14;0
"51cLPvmhBdl3qTsZCL32Yl";"Nikki Blonsky";10107;56;3;3;0;0;3;0
"4KWTAlx2RvbpseOGMEmROg";"R.E.M.";1701051;74;4;68;26;8;25;9
"23zg3TcAtWQy7J6upgbUnj";"Usher";6795230;80;6;178;11;25;141;1
"0H0rBbf7vHXO3qh50Wap7y";"Sam Sparro";70882;52;2;60;3;10;47;0
"5nSAh3wlH7VaqpnkiMjzDs";"WSTRN";109036;60;2;19;1;11;7;0
"6xdRb2GypJ7DqnWAI2mHGn";"MUNA";62978;52;10;25;1;15;9;0
"01e2lCvLZ4fLUIRy68nptH";"Wankelmut";93536;56;2;116;2;23;89;2
"40NRiKuuhj1pgGYppptlBO";"Not3s";204867;70;2;63;2;32;29;0
"6QNkSI0c63lCTNXpHDBiqP";"Ace";3300;43;1;24;3;7;14;0
"7qlh1IM1XMeQXA9ukp59au";"Plan B";239365;59;2;30;5;13;12;0
"0bzfPKdbXL5ezYW2z3UGQj";"Michael Kiwanuka";498399;64;4;30;4;5;21;0
"2AsusXITU8P25dlRNhcAbG";"Gotye";2132259;67;1;16;2;5;9;0
"5ypxebeHEIXjMtJb17uJlI";"Jet";322253;65;5;72;7;10;55;0
"0dlOr0VIysztGWvU1dpjmP";"Natalie Imbruglia";381955;64;7;18;5;4;8;1
"4W48hZAnAHVOC2c8WH8pcq";"The Temper Trap";504318;63;5;23;6;9;8;0
"3NRFinRTEqUCfaTTZmk8ek";"Savage Garden";464962;66;5;19;2;7;8;2
"4zVfvSWs6FvSD6B5lQGs2S";"Peter Andre";28250;50;2;88;2;6;80;0
"1eClJfHLoDI4rZe5HxzBFv";"INXS";926132;68;8;87;18;6;61;2
"0f3EsoviYnRKTkmayI3cux";"Men At Work";468973;66;9;22;6;4;11;1
"1dIdBZaaHRW2bDTkHNfWln";"The Veronicas";467564;60;8;59;6;22;31;0
"6IFXsrXBpwbIqtOUOiAa3p";"Rick Springfield";270939;63;8;133;23;7;92;11
"67hb7towEyKvt5Z8Bx306c";"Empire of the Sun";759034;68;10;38;7;17;14;0
"6J7biCazzYhU3gM9j1wfid";"Jamiroquai";1220393;68;3;45;10;9;25;1
"33EUXrFKGjpUSGacqEHhU4";"Iggy Pop";685328;65;12;173;32;13;99;29
"3WOOglGBDGvr6c2WBeMAWn";"Urban Cone";66528;52;1;25;3;7;15;0
"3M4ThdJR28z9eSMcQHAZ5G";"The Fratellis";451390;64;6;27;10;12;5;0
"1NUD5By34MFynmuUynCfSj";"The Real Thing";23838;51;2;82;4;3;71;4
"2RP4pPHTXlQpDnO9LvR7Yt";"Lianne La Havas";440759;61;5;24;3;13;8;0
"5tKXB9uuebKE34yowVaU3C";"Iyaz";420266;66;3;117;0;11;106;0
"0MlOPi3zIDMVrfA9R04Fe3";"American Authors";748559;69;5;30;3;12;15;0
"2o9hRZ3xI27UQpHT61A4Mm";"Kojo Funds";147033;65;2;70;1;26;43;0
"7MhMgCo0Bl0Kukl93PZbYS";"Blur";1328642;70;12;38;21;8;4;5
"3OqTvcWgb0xaainosGVvuZ";"Gala";20581;57;3;39;7;22;10;0
"41qil2VaGbD194gaEcmmyx";"Will Smith";488284;72;5;35;5;9;20;1
"59wfkuBoNyhDMQGCljbUbA";"Diddy";766274;74;7;308;10;22;276;0
"3ngKsDXZAssmljeXCvEgOe";"Eagle-Eye Cherry";91664;62;1;25;3;6;16;0
"0uq5PttqEjj3IH1bzwcrXF";"Spice Girls";1181897;71;5;28;3;12;11;2
"5e4Dhzv426EvQe3aDb64jL";"Shania Twain";1412988;72;6;40;10;3;26;1
"5TDVKqW9uhqGjwwwKGuma4";"All Saints";205925;59;8;289;4;19;265;1
"7oPftvlwr6VrsViSDV7fJY";"Green Day";8360198;81;4;52;18;10;17;7
"7zYGAXxAaq15C9eM29M8Fj";"Eternal";40691;48;4;132;4;4;121;3
"6TcnmlCSxihzWOQJ8k0rNS";"Third Eye Blind";683561;68;6;109;10;16;82;1
"2HcwFjNelS49kFbfvMxQYw";"Robbie Williams";1410599;73;3;105;17;58;29;1
"5fikk4h5qbEebqK2Fc6e48";"En Vogue";482881;60;8;354;7;12;333;2
"0XNa1vTidXlvJ2gHSsRi4A";"Franz Ferdinand";1400622;69;8;67;8;37;22;0
"1yxSLGMDHlW21z4YXirZDS";"The Black Eyed Peas";3281887;77;3;66;16;11;39;0
"5ndkK3dpZLKtBklKjxNQwT";"B.o.B";1506548;75;8;247;20;34;193;0
"6MF9fzBmfXghAz953czmBC";"Taio Cruz";1456225;70;5;43;4;17;22;0
"58lV9VcRSjABbAbfWS6skp";"Bon Jovi";5227454;79;2;73;25;22;19;7
"1fa0cOhromAZdq2xRA4vv8";"Simply Red";836174;69;9;71;18;38;14;1
"1g1yxsNVPhMUl9GrMjEb2o";"Plain White T's";608991;69;4;36;8;13;15;0
"7oPgCQqMMXEXrNau5vxYZP";"Tracy Chapman";749369;71;5;27;8;1;17;1
"3plJVWt88EqjvtuB4ZDRV3";"Ben E. King";238191;66;8;461;16;2;441;2
"7Ey4PD4MYsKc5I2dolUwbH";"Aerosmith";6125936;77;4;64;23;5;26;10
"6X9aYHnQ75YI8o08aoa0iS";"Boyzone";330464;65;5;61;11;4;46;0
"35GL8Cu2GKTcHzKGi75xl5";"Jennifer Hudson";827308;62;6;68;3;15;50;0
"1zuJe6b1roixEKMOtyrEak";"Tina Turner";1105957;69;4;67;11;4;48;4
"51l0uqRxGaczYr4271pVIC";"The Bangles";430721;64;12;34;6;2;22;4
"4AK6F7OLvEQ5QYCBNiQWHq";"One Direction";12438971;83;5;32;6;22;4;0
"2AQjGvtT0pFYfxR3neFcvz";"Jordin Sparks";1085567;67;8;62;6;18;38;0
"05YVYeV4HxYp5rrWalvuE1";"Grover Washington, Jr.";79324;55;2;237;38;2;193;4
"72VzFto8DYvKHocaHYNWSi";"Hot Chocolate";97122;60;5;236;5;6;219;6
"0tPKcpC8yXpfdWXFcN7Vwr";"Nines";133442;61;3;16;6;3;7;0
"039zhJoEkboZ8Ii6K40Fb6";"Avelino";59009;59;3;50;3;17;30;0
"14H15rElxdGClICOZXEYHP";"MoStack";184292;63;3;35;2;18;15;0
"6b5YOgXIliAozdo49vUCJQ";"Izzy Bizu";124770;59;1;19;1;14;4;0
"29WzbAQtDnBJF09es0uddn";"Corinne Bailey Rae";433258;66;6;66;8;10;48;0
"6Gk5hoM7eW8NSCYhICMDHw";"Zak Abel";82676;64;4;33;2;16;15;0
"3MyFDtqB80WZvbtCZRsekM";"Bakermat";208353;62;5;34;0;18;16;0
"5fyDppLDl1juIu1BcUT5zh";"Digital Farm Animals";31016;72;2;49;0;18;31;0
"5aMmmNxw4vgpc5XC6hK0zp";"The Calling";361771;64;3;9;2;0;7;0
"6w7j5wQ5AI5OQYlcM15s2L";"Extreme";220714;64;5;30;7;2;19;2
"6xfqnpe2HnLVUaYXs2F8YS";"Anna Kendrick";215656;67;2;10;1;1;8;0
"2LJxr7Pt3JnP60eLxwbDOu";"Mandy Moore";344653;66;4;25;6;2;17;0
"3dkbV4qihUeMsqN4vBGg93";"Al Green";1028290;69;7;71;24;2;38;7
"5GtMEZEeFFsuHY8ad4kOxv";"Seal";753259;66;2;98;18;30;44;6
"5ILrArfIV0tMURcHJN8Q07";"Vanessa Carlton";287684;67;5;35;7;14;13;1
"21UJ7PRWb3Etgsu99f8yo8";"Stereophonics";709100;66;7;31;15;3;12;1
"2yEkZBBjhzKzt6LF5XMaFi";"Blue";219647;64;3;41;7;8;25;1
"5Z1CCuBsyhEHngq3U5IraY";"Westlife";964212;74;3;21;10;4;6;1
"1kMfh3vEY0iWX9SDVjvdsd";"Hear'Say";22488;38;2;1;1;0;0;0
"1kM5rgJvkiDMOoKX56H6pX";"S Club 7";250897;62;6;7;2;0;5;0
"7siPLyFwRFYQkKgWKJ5Sod";"The Dandy Warhols";160693;58;7;46;12;14;19;1
"11hIqBsGRPztdjBHCSLClX";"Daniel Bedingfield";73781;57;2;24;3;4;17;0
"6TZdvF1kFzwnQLgHQynzsO";"Alien Ant Farm";399574;62;6;30;7;5;18;0
"0qT79UgT5tY4yudH9VfsdT";"Sum 41";1926148;72;6;25;9;3;13;0
"4d3yvTptO48nOYTPBcPFZC";"Eve";480551;65;9;114;6;7;101;0
"2wIVse2owClT7go1WT98tk";"Missy Elliott";972769;74;9;216;12;15;189;0
"7KMddxPqjqv0fiucwg0c3D";"DJ Pied Piper & The Masters Of Ceremonies";3905;45;2;0;0;0;0;0
"7rftfGIYEeZ79sLb58ZBDi";"Gabrielle";114582;60;7;32;3;6;23;0
"2J84sVYLHiP0snY2dOlYhI";"Rui Da Silva feat. Cassandra";55;20;0;0;0;0;0;0
"6csA2rxNLkQJXeEa7lyGXn";"Mis-Teeq";39587;47;3;5;3;0;2;0
"4YrKBkKSVeqDamzBPWVnSJ";"Basement Jaxx";275807;60;8;150;10;84;55;1
"5SbkVQYYzlw1kte75QIabH";"Gnarls Barkley";256253;66;2;8;2;2;4;0
"4dwdTW1Lfiq0cM8nBAqIIz";"Of Monsters and Men";2476054;71;7;16;5;0;11;0
"46gyXjRIvN1NL1eCB8GBxo";"All Time Low";1912347;71;2;71;15;31;25;0
"7h2Y48bG543JDzEed383cx";"Tinchy Stryder";114728;51;5;64;3;30;31;0
"5EehXjjMktLuJmbRsM7YfB";"Disciples";150976;67;5;45;0;29;16;0
"6OiHleP2bHM18dXq4aZQWt";"The Coral";127293;57;6;29;12;15;2;0
"22RISwgVJyZu9lpqAcv1F5";"Blossoms";164692;62;3;29;3;22;4;0
"0aeLcja6hKzb7Uz2ou7ulP";"Noah And The Whale";373872;56;6;8;4;0;4;0
"47zz7sob9NUcODy0BTDvKx";"Sade";1450199;71;3;41;9;3;26;3
"40giwFcTQtv9ezxW8yqxJU";"Chiddy Bang";337413;55;3;82;3;9;70;0
"3Y10boYzeuFCJ4Qgp53w6o";"Scissor Sisters";280725;61;6;24;5;10;9;0
"2P3cjUru4H3fhSXXNxE9kA";"Blackstreet";359232;66;10;83;6;5;69;3
"6vytZ677lz4LzCrUDcDokM";"Blu Cantrell";91410;56;3;12;3;1;8;0
"6DPYiyq5kWVQS4RGwxzPC7";"Dr. Dre";4065871;80;6;142;4;3;135;0
"6x9QLdzo6eBZxJ1bHsDkjg";"Sisqo";342462;57;5;63;6;4;53;0
"1GaBsp1ICIp1e6udgE7fba";"Kevin Lyttle";45371;57;1;136;3;23;110;0
"6eBYLQONaYZhZNAVK061t6";"Nina Sky";53072;59;3;69;1;10;58;0
"4uq3HY9rto71MxVGVCZm8G";"Architechs";3058;41;2;2;0;1;1;0
"1054JdBVMCPm9VpvkUcOYX";"Sweet Female Attitude";8520;50;3;164;2;25;137;0
"15GGbJKqC6w0VYyAJtjej6";"Fatman Scoop";21462;60;0;197;3;19;175;0
"6V3F8MZrOKdT9fU686ybE9";"Mark Morrison";26903;62;2;120;2;10;108;0
"3ScY9CQxNLQei8Umvpx5g6";"Fat Joe";574369;70;9;353;14;55;284;0
"2WKdxPFRD7IqZvlIAvhMgY";"Fugees";559785;67;7;31;3;1;25;2
"5Wri8vAevy1yYWqN8oGGpH";"So Solid Crew";23529;45;3;13;4;4;5;0
"1YfEcTuGvBQ8xSD1f53UnK";"Busta Rhymes";1085743;74;6;556;18;37;501;0
"5nQybVOGIy5TZ1XK9CaDiS";"Sarah Close";53031;46;1;12;0;12;0;0
"0Wkm45quqfx3NepJpXDvwE";"Superorganism";119722;61;1;24;1;18;5;0
"6Q192DXotxtaysaqNPy5yR";"Amy Winehouse";5409706;77;2;51;12;12;27;0
"7o95ZoZt5ZYn31e9z1Hc0a";"Natasha Bedingfield";728074;67;8;70;8;14;48;0
"08rMCq2ek1YjdDBsCPVH2s";"Amerie";388797;55;8;41;5;5;30;1
"0IF46mUS8NXjgHabxk2MCM";"Kelis";257784;64;7;118;11;14;91;2
"6JMHws5haIO6V35YNYDnDw";"Atomic Kitten";161924;62;6;13;6;1;5;1
"7gRmesSjINzb4xXApfMV5E";"Holly Valance";37003;38;4;8;4;2;2;0
"5zaXYwewAXedKNCff45U5l";"Dusty Springfield";189315;64;12;213;26;15;168;4
"5zzrJD2jXrE9dZ1AklRFcL";"KT Tunstall";208969;61;5;61;9;26;26;0
"4qwGe91Bz9K2T8jXTZ815W";"Janet Jackson";1406982;68;6;78;19;25;32;2
"73ZPfpfg1LBVvDEArK4l5B";"Des'ree";100320;57;2;29;5;0;24;0
"7xkAwz0bQTGDSbkofyQt3U";"Belinda Carlisle";260784;63;8;25;4;3;16;2
"7LP4hiTAVkw3Rtc1hqtLi4";"Rachel Stevens";39870;36;3;2;2;0;0;0
"1XCorAp4vtEceWjPgyiiw6";"Shola Ama";20067;46;1;111;3;7;101;0
"17UkABEasVRlCcIFZ3wHb7";"Steps";157846;58;6;23;10;6;7;0
"7B2edU3Q7btJoNsoHCNohM";"Laura Marling";295861;59;8;35;9;17;9;0
"1udruffum7CorOphFUMB9A";"Kato";115481;52;2;25;0;17;8;0
"1QOHbhVRpDoNtRkz79si6b";"Karen Harding";19779;61;3;71;0;34;37;0
"0qWtta2AJnHQITmWvhcehs";"Jae Millz";24104;38;1;109;22;11;76;0
"20gsENnposVs2I4rQ5kvrf";"Sam Feldt";327192;75;6;77;3;42;32;0
"4VNQWV2y1E97Eqo2D5UTjx";"Gorgon City";243896;65;6;98;6;57;35;0
"1dWEYMPtNmvSVaDNLgB6NV";"Saint Motel";272378;63;6;20;3;12;5;0
"1yYBD4cVxCxXQXi4QGZfSo";"Kav Verhouzer";13795;52;2;98;0;31;67;0
"1VbWUxZTRNY2gw3qZ1tg9W";"The Corrs";447140;63;8;30;9;6;15;0
"0AuW7OCyKfFrsMbtHrYgIV";"House Of Pain";232041;61;6;14;4;2;8;0
"11wRdbnoYqRddKBrpHt4Ue";"Kasabian";1065271;67;10;24;7;6;11;0
"0NIIxcxNHmOoyBx03SfTCD";"Tinashe";1327800;72;9;96;4;36;56;0
"1mFGfrveXbpolppPgO29Io";"TCTS";11356;48;1;51;0;21;30;0
"2ew9JvyyuOGkhahuwdovDq";"Secondcity";40137;51;4;133;0;26;106;1
"1J2VVASYAamtQ3Bt8wGgA6";"Ja Rule";803879;72;9;130;18;4;107;1
"4tZwfgrHOc3mvqYlEYSvVi";"Daft Punk";5064111;81;3;60;11;22;27;0
"6tsRo8ErXzpHk3tQeH6GBW";"Black Box";44719;51;5;35;5;22;8;0
"6tbjWDEIzxoDsBA1FuhfPW";"Madonna";2877961;77;4;99;35;23;34;7
"0VOGPk9LCPMxzjkiX5JdZF";"Joe Weller";67151;43;0;10;0;10;0;0
"2yrbLiuBmc9j81lTX3XUuI";"The Jacksons";514739;63;5;30;7;0;22;1
"63X1WKthLQidtqxxO2sgeq";"MIST";140000;58;4;13;1;6;6;0
"61lyPtntblHJvA7FMMhi7E";"Duke Dumont";427220;68;10;89;0;34;55;0
"6Vh6UDWfu9PUSXSzAaB3CW";"Example";206366;64;5;79;8;32;39;0
"5OImcY3khBn9UFjzgaapob";"Low Steppa";31299;56;7;265;2;63;200;0
"2qk9voo8llSGYcZ6xrBzKx";"Kings of Leon";3713723;77;4;29;8;15;6;0
"26bcq2nyj5GB7uRr558iQg";"Survivor";384580;68;4;30;7;1;18;4
"6FBDaR13swtiWwGhX1WQsP";"blink-182";4795857;78;3;60;18;11;28;3
"4rGrN4XDYhP6dUAZMvcuHr";"Caesars";39757;59;1;19;7;7;5;0
"6H1RjVyNruCmrBEWRbD0VZ";"Def Leppard";1718497;70;5;31;20;8;3;0
"0Ya43ZKWHTKkAbkoJJkwIB";"The Wombats";621476;71;7;35;6;21;8;0
"3Ayl7mCk0nScecqOzvNp6s";"Jimmy Eat World";763073;68;6;37;13;9;15;0
"0kObWap02DEg9EAJ3PBxzf";"Starship";327898;66;8;67;5;2;60;0
"6hN9F0iuULZYWXppob22Aj";"Simple Minds";695098;68;10;86;24;18;32;12
"0ZZr6Y49NZWRJc0uCwqpMR";"Feeder";112118;57;8;77;13;60;3;1
"5cIc3SBFuBLVxJz58W2tU9";"Oh Wonder";760658;73;4;20;2;8;10;0
"4EPJlUEBy49EX1wuFOvtjK";"Becky Hill";50006;69;1;62;1;35;26;0
"15s4hiy6X6wK8V6QuP6P31";"ARLE";923;40;0;8;0;5;3;0
"0hirZ8kPPdM9pzXpoagB4w";"Marlena Shaw";29602;50;3;91;15;3;73;0
"6Id8rcDNyBXPcgKQVfQ8rX";"Samuel E. Wright";20707;61;2;22;0;0;22;0
"3qnGvpP8Yth1AqSBMqON5x";"Leon Bridges";731352;74;2;36;4;15;17;0
"1T8S48bD91THNKBByWBDyn";"Dwayne Johnson";9239;62;0;4;0;0;4;0
"1pgtr4nhBQjp9oCUBPyYWh";"Fountains Of Wayne";74844;61;3;21;6;1;14;0
"32vWCbZh0xZ4o9gkz4PsEU";"Dolly Parton";727847;73;3;249;61;8;174;6
"4GITZM5LCR2KcdlgEOrNLD";"The Foundations";28687;62;4;27;8;2;17;0
"0epOFNiUfyON9EYx7Tpr6V";"The Strokes";2588735;75;6;22;5;14;3;0
"13saZpZnCDWOI9D4IJhp1f";"Lily Allen";1228237;71;6;81;10;31;40;0
